,index,id,date,time,user_id,username,name,tweet,language,link,EYD,remove_stopword,Stemming,Token,label
418,333,1.64181e+18,3/31/2023,21:15:26,121059815.0,nightmarecrone,Mpu Anom Prasanta,orang ngomong apaan dibalesnya apaan dasar bule goblok,in,https://twitter.com/NightmareCrone/status/1641806411628949504,orang berbicara apaan dibalesnya apaan dasar bule goblok,orang berbicara dibalesnya dasar bule goblok,orang bicara dibalesnya dasar bule goblok,"['orang', 'bicara', 'dibalesnya', 'dasar', 'bule', 'goblok']",0
419,334,1.64173e+18,3/31/2023,16:08:33,1.35263e+18,jefrin_45,Jefri Naldi,orang indon selain banyak yg goblok juga haus pujian pantas aja banyak orang bule buat konten react dan muji tentang indo di yt padahal dimanfaatin orang luar,in,https://twitter.com/Jefrin_45/status/1641729181632565248,orang indon selain banyak yang goblok juga haus pujian pantas saja banyak orang bule buat konten react dan muji tentang indonesia di yt padahal dimanfaatkan orang luar,orang indon goblok haus pujian orang bule konten react muji indonesia yt dimanfaatkan orang,orang indon goblok haus puji orang bule konten react muji indonesia yt manfaat orang,"['orang', 'indon', 'goblok', 'haus', 'puji', 'orang', 'bule', 'konten', 'react', 'muji', 'indonesia', 'yt', 'manfaat', 'orang']",0
420,336,1.64167e+18,3/31/2023,12:00:51,1.22952e+18,72gar7,StayStrongPalestine 🇵🇸🇵🇸🇵🇸,bener kan cebong itu goblok luar negeri cewek bule plisss otakkkk ,in,https://twitter.com/72Gar7/status/1641666847165808641,benar kan cebong itu goblok luar negeri cewek bule plisss otakkkk ,cebong goblok negeri cewek bule plisss otakkkk,cebong goblok negeri cewek bule plisss otakkkk,"['cebong', 'goblok', 'negeri', 'cewek', 'bule', 'plisss', 'otakkkk']",0
421,337,1.64166e+18,3/31/2023,11:39:30,3016913242.0,lezathe,bule caliburn,goblok,in,https://twitter.com/lezathe/status/1641661472253313025,goblok,goblok,goblok,['goblok'],0
422,338,1.64157e+18,3/31/2023,5:16:45,1.39168e+18,pakthanos27,Pak Thanos,loe buta ya gak liat timnas negara lain noh liat prancis lebih banyak bule atau apa yang penting namanya timnas goblok dan bertanding mewakili negara kadrun emang tolol elo gak usah pura2 jadi penggemar sepakbola deh gak cocok elo cocoknya penjilat pantat onta ,in,https://twitter.com/PakThanos27/status/1641565150770778112,kamu buta ya tidak lihat timnas negara lain itu lihat prancis lebih banyak bule atau apa yang penting namanya timnas goblok dan bertanding mewakili negara kadrun memang tolol kamu tidak usah pura pura jadi penggemar sepak bola deh tidak cocok kamu cocoknya penjilat pantat onta ,buta ya lihat timnas negara lihat prancis bule namanya timnas goblok bertanding mewakili negara kadrun tolol pura pura penggemar sepak bola deh cocok cocoknya penjilat pantat onta,buta ya lihat timnas negara lihat prancis bule nama timnas goblok tanding wakil negara kadrun tolol pura pura gemar sepak bola deh cocok cocok jilat pantat onta,"['buta', 'ya', 'lihat', 'timnas', 'negara', 'lihat', 'prancis', 'bule', 'nama', 'timnas', 'goblok', 'tanding', 'w', 'akil', 'negara', 'kadrun', 'tolol', 'pura', 'pura', 'gemar', 'sepak', 'bola', 'deh', 'cocok', 'cocok', 'jilat', 'pantat', 'onta']",0
423,339,1.64149e+18,3/31/2023,0:37:58,253096749.0,vincentrcrd,Vincent Ricardo (柯仙森),gab pointku adalah bule goblok itu memang ada tapi mereka ketika dibandingkan mayoritas indonesia jauh lebih oke keterampilannya i ve worked with lots of foreigners juga dan they re so bad tapi pas ngelihat average labors kita juga ngaco dan spillover begini understandable ,in,https://twitter.com/vincentrcrd/status/1641494993800945685,gab pointku adalah bule goblok itu memang ada tapi mereka ketika dibandingkan mayoritas indonesia jauh lebih oke keterampilannya i ve worked dengan lots of foreigners juga dan they re sok bad tapi pas melihat average labors kita juga kacau dan spillover begini understandable ,gab pointku bule goblok dibandingkan mayoritas indonesia oke keterampilannya i ve worked lots of foreigners they sok bad pas average labors kacau spillover understandable,gab point bule goblok banding mayoritas indonesia oke terampil i ve worked lots of foreigners they sok bad pas average labors kacau spillover understandable,"['gab', 'point', 'bule', 'goblok', 'banding', 'mayoritas', 'indonesia', 'oke', 'terampil', 'i', 've', 'w', 'orked', 'lots', 'of', 'foreigners', 'they', 'sok', 'bad', 'pas', 'average', 'labors', 'kacau', 'spillover', 'understandable']",0
424,340,1.64146e+18,3/30/2023,22:17:11,3016913242.0,lezathe,bule caliburn,goblok bener juga,in,https://twitter.com/lezathe/status/1641459565362544641,goblok benar juga,goblok,goblok,['goblok'],0
425,341,1.64145e+18,3/30/2023,21:52:42,3016913242.0,lezathe,bule caliburn,jujur goblok bgtttttt,in,https://twitter.com/lezathe/status/1641453403527323655,jujur goblok bgtttttt,jujur goblok bgtttttt,jujur goblok bgtttttt,"['jujur', 'goblok', 'bgtttttt']",0
426,342,1.6414e+18,3/30/2023,18:16:53,1.50237e+18,donad4656,Doni,alhamdulillah batal karma kanjuruhan sepakbola kagak politik ya kenapa ketua amp wakil semua orang politik yg goblok siapa ya iwan bule tersenyum,in,https://twitter.com/donad4656/status/1641399090570309632,alhamdulillah batal karma kanjuruhan sepak bola tidak politik ya kenapa ketua amp wakil semua orang politik yang goblok siapa ya iwan bule tersenyum,alhamdulillah batal karma kanjuruhan sepak bola politik ya ketua amp wakil orang politik goblok ya iwan bule tersenyum,alhamdulillah batal karma kanjuruhan sepak bola politik ya ketua amp wakil orang politik goblok ya iwan bule senyum,"['alhamdulillah', 'batal', 'karma', 'kanjuruhan', 'sepak', 'bola', 'politik', 'ya', 'ketua', 'amp', 'w', 'akil', 'orang', 'politik', 'goblok', 'ya', 'iwan', 'bule', 'senyum']",0
427,343,1.6414e+18,3/30/2023,18:15:56,1.50237e+18,donad4656,Doni,alhamdulillah batal karma kanjuruhan sepakbola kagak politik ya kenapa ketua amp wakil semua orang politik yg goblok siapa ya iwan bule tersenyum,in,https://twitter.com/donad4656/status/1641398851637506050,alhamdulillah batal karma kanjuruhan sepak bola tidak politik ya kenapa ketua amp wakil semua orang politik yang goblok siapa ya iwan bule tersenyum,alhamdulillah batal karma kanjuruhan sepak bola politik ya ketua amp wakil orang politik goblok ya iwan bule tersenyum,alhamdulillah batal karma kanjuruhan sepak bola politik ya ketua amp wakil orang politik goblok ya iwan bule senyum,"['alhamdulillah', 'batal', 'karma', 'kanjuruhan', 'sepak', 'bola', 'politik', 'ya', 'ketua', 'amp', 'w', 'akil', 'orang', 'politik', 'goblok', 'ya', 'iwan', 'bule', 'senyum']",0
428,344,1.6414e+18,3/30/2023,18:14:25,1.50237e+18,donad4656,Doni,alhamdulillah batal karma kanjuruhan sepakbola kagak politik ya kenapa ketua amp wakil semua orang politik yg goblok siapa iwan bule tersenyum,in,https://twitter.com/donad4656/status/1641398470698303489,alhamdulillah batal karma kanjuruhan sepak bola tidak politik ya kenapa ketua amp wakil semua orang politik yang goblok siapa iwan bule tersenyum,alhamdulillah batal karma kanjuruhan sepak bola politik ya ketua amp wakil orang politik goblok iwan bule tersenyum,alhamdulillah batal karma kanjuruhan sepak bola politik ya ketua amp wakil orang politik goblok iwan bule senyum,"['alhamdulillah', 'batal', 'karma', 'kanjuruhan', 'sepak', 'bola', 'politik', 'ya', 'ketua', 'amp', 'w', 'akil', 'orang', 'politik', 'goblok', 'iwan', 'bule', 'senyum']",0
429,345,1.6414e+18,3/30/2023,18:12:09,1.50237e+18,donad4656,Doni,alhamdulillah batal karma kanjuruhan sepakbola kagak politik ya kenapa ketua amp wakil semua orang politik yg goblok siapa iwan bule tersenyum,in,https://twitter.com/donad4656/status/1641397899362816001,alhamdulillah batal karma kanjuruhan sepak bola tidak politik ya kenapa ketua amp wakil semua orang politik yang goblok siapa iwan bule tersenyum,alhamdulillah batal karma kanjuruhan sepak bola politik ya ketua amp wakil orang politik goblok iwan bule tersenyum,alhamdulillah batal karma kanjuruhan sepak bola politik ya ketua amp wakil orang politik goblok iwan bule senyum,"['alhamdulillah', 'batal', 'karma', 'kanjuruhan', 'sepak', 'bola', 'politik', 'ya', 'ketua', 'amp', 'w', 'akil', 'orang', 'politik', 'goblok', 'iwan', 'bule', 'senyum']",0
430,346,1.6414e+18,3/30/2023,18:10:39,1.50237e+18,donad4656,Doni,alhamdulillah batal karma kanjuruhan sepakbola kagak politik ya kenapa ketua amp wakil semua orang politik yg goblok siapa iwan bule tersenyum,in,https://twitter.com/donad4656/status/1641397523402174465,alhamdulillah batal karma kanjuruhan sepak bola tidak politik ya kenapa ketua amp wakil semua orang politik yang goblok siapa iwan bule tersenyum,alhamdulillah batal karma kanjuruhan sepak bola politik ya ketua amp wakil orang politik goblok iwan bule tersenyum,alhamdulillah batal karma kanjuruhan sepak bola politik ya ketua amp wakil orang politik goblok iwan bule senyum,"['alhamdulillah', 'batal', 'karma', 'kanjuruhan', 'sepak', 'bola', 'politik', 'ya', 'ketua', 'amp', 'w', 'akil', 'orang', 'politik', 'goblok', 'iwan', 'bule', 'senyum']",0
431,347,1.64137e+18,3/30/2023,16:26:03,56909278.0,njar_brahma,A,klo gw jadi councill fifa org bule dan melihat surat dari wayan koster sbg governer bali dan takut ada bomb bayangin ketakutan bule kyk gimana udah udah kita pindah negara lain aja dah indonesia govt aja takut dibom apalagi kita gitu kira2 kan goblok udh td tgn jg,in,https://twitter.com/njar_brahma/status/1641371197219938304,kalau gue jadi councill federation of international football association orang bule dan melihat surat dari wayan koster sebagai governer bali dan takut ada bomb bayangkan ketakutan bule kayak bagaimana sudah sudah kita pindah negara lain saja sudah indonesia pemerintah saja takut dibom apalagi kita begitu kira kira kan goblok sudah tadi tangan juga,gue councill federation of international football association orang bule surat wayan koster governer bali takut bomb bayangkan ketakutan bule pindah negara indonesia pemerintah takut dibom goblok tangan,gue councill federation of international football association orang bule surat wayan koster governer bali takut bomb bayang takut bule pindah negara indonesia perintah takut bom goblok tangan,"['gue', 'councill', 'federation', 'of', 'international', 'football', 'association', 'orang', 'bule', 'surat', 'w', 'ayan', 'koster', 'governer', 'bali', 'takut', 'bomb', 'bayang', 'takut', 'bule', 'pindah', 'negara', 'indonesia', 'perintah', 'takut', 'bom', 'goblok', 'tangan']",0
432,357,1.64124e+18,3/30/2023,7:48:33,541731928.0,dodi_mzx,dodi mz,orang mati woi bayangin salah satunya keluarga anda dan tidak ada penyelesaian tegas sampai sekarang dikira orang bule itu goblok apa,in,https://twitter.com/dodi_mzx/status/1641240965901062144,orang mati woi bayangkan salah satunya keluarga anda dan tidak ada penyelesaian tegas sampai sekarang dikira orang bule itu goblok apa,orang mati woi bayangkan salah satunya keluarga penyelesaian orang bule goblok,orang mati woi bayang salah satu keluarga selesai orang bule goblok,"['orang', 'mati', 'w', 'oi', 'bayang', 'salah', 'satu', 'keluarga', 'selesai', 'orang', 'bule', 'goblok']",0
433,359,1.64113e+18,3/30/2023,0:09:11,1.56747e+18,slesgege,/gg,kalo masi mau dinaturalisasi bukti kalo bule juga ada yg goblok ,in,https://twitter.com/slesgege/status/1641125362045272076,kalau masih mau dinaturalisasi bukti kalau bule juga ada yang goblok ,dinaturalisasi bukti bule goblok,naturalisasi bukti bule goblok,"['naturalisasi', 'bukti', 'bule', 'goblok']",0
434,360,1.64112e+18,3/29/2023,23:58:26,62209345.0,fick_up,Fickry,gw jarang bilang goblok di twitter gw tapi emg ini goblok banget gabisa baca konteks udah jelas2 tragedi arema itu tragedi terburuk gw kalo jadi bule juga ogah main bola dsini pssi nya katrok yg gak peduli korban jg sama katrok nya ,in,https://twitter.com/fick_up/status/1641122654882267136,gue jarang bilang goblok di twitter gue tapi memang ini goblok banget tidak bisa baca konteks sudah jelas jelas tragedi arema itu tragedi terburuk gue kalau jadi bule juga ogah main bola di sini pssi nya kampungan yang tidak peduli korban juga sama kampungan nya ,gue jarang bilang goblok twitter gue goblok baca konteks tragedi arema tragedi terburuk gue bule ogah main bola pssi kampungan peduli korban kampungan,gue jarang bilang goblok twitter gue goblok baca konteks tragedi arema tragedi buruk gue bule ogah main bola pssi kampung peduli korban kampung,"['gue', 'jarang', 'bilang', 'goblok', 'twitter', 'gue', 'goblok', 'baca', 'konteks', 'tragedi', 'arema', 'tragedi', 'buruk', 'gue', 'bule', 'ogah', 'main', 'bola', 'pssi', 'kampung', 'peduli', 'korban', 'kampung']",0
435,362,1.64095e+18,3/29/2023,12:33:15,3016913242.0,lezathe,bule caliburn,goblok cem anak paud,in,https://twitter.com/lezathe/status/1640950225589403648,goblok macam anak pendidikan anak usia dini,goblok anak pendidikan anak usia,goblok anak didik anak usia,"['goblok', 'anak', 'didik', 'anak', 'usia']",0
436,363,1.64094e+18,3/29/2023,11:43:01,68120297.0,luckypratama,Lucky Pratama Putra,lagi lagi bule goblok,in,https://twitter.com/luckypratama/status/1640937581419585537,lagi lagi bule goblok,bule goblok,bule goblok,"['bule', 'goblok']",0
437,364,1.64077e+18,3/29/2023,0:46:45,1.54849e+18,didi4490,Fake Bule,iye iye iye gw goblok kok chuuaakzz,in,https://twitter.com/didi4490/status/1640772425670594560,iya iya iya gue goblok kok chuuaakzz,gue goblok chuuaakzz,gue goblok chuuaakzz,"['gue', 'goblok', 'chuuaakzz']",0
438,365,1.64049e+18,3/28/2023,6:21:01,1.16345e+18,rizkywiskey,Rizky Darmawan,ga ada hubungannya direktur film sama turnamen bola dasar bule gimmick goblok,in,https://twitter.com/Rizkywiskey/status/1640494159793471488,tidak ada hubungannya direktur film sama turnamen bola dasar bule gimmick goblok,hubungannya direktur film turnamen bola dasar bule gimmick goblok,hubung direktur film turnamen bola dasar bule gimmick goblok,"['hubung', 'direktur', 'film', 'turnamen', 'bola', 'dasar', 'bule', 'gimmick', 'goblok']",0
439,366,1.6403e+18,3/27/2023,17:27:16,1.21887e+18,haiakumimin,far,bener ngrasa goblok parah ketika dapet cust bule ngangngong gabisa jawab bahasa inggris bingung harus ngomong apa ya allah jauhkan aku dari cust bule,in,https://twitter.com/Haiakumimin/status/1640299442288099328,benar ngrasa goblok parah ketika dapat cust bule ngangngong tidak bisa jawab bahasa inggris bingung harus berbicara apa ya allah jauhkan aku dari cust bule,ngrasa goblok parah cust bule ngangngong bahasa inggris bingung berbicara ya allah jauhkan cust bule,ngrasa goblok parah cust bule ngangngong bahasa inggris bingung bicara ya allah jauh cust bule,"['ngrasa', 'goblok', 'parah', 'cust', 'bule', 'ngangngong', 'bahasa', 'inggris', 'bingung', 'bicara', 'ya', 'allah', 'jauh', 'cust', 'bule']",0
440,367,1.64026e+18,3/27/2023,14:52:53,1.54849e+18,didi4490,Fake Bule,lah trs kenapa blok goblok,in,https://twitter.com/didi4490/status/1640260588566884356,lah terus kenapa blok goblok,blok goblok,blok goblok,"['blok', 'goblok']",0
441,368,1.64019e+18,3/27/2023,10:25:30,9.63554e+17,folksbae,마이 | FML.,jual pasar inter kayaknya bisa jt ohiya pastiin bukan scammers ya gue kemarin kena sama bule goblok soalnya ,in,https://twitter.com/folksbae/status/1640193297175154690,jual pasar inter kayaknya bisa juta oh iya pastikan bukan scammers ya gue kemarin kena sama bule goblok soalnya ,jual pasar inter kayaknya juta oh pastikan scammers ya gue kemarin kena bule goblok,jual pasar inter kayak juta oh pasti scammers ya gue kemarin kena bule goblok,"['jual', 'pasar', 'inter', 'kayak', 'juta', 'oh', 'pasti', 'scammers', 'ya', 'gue', 'kemarin', 'kena', 'bule', 'goblok']",0
442,369,1.63967e+18,3/25/2023,23:44:28,1.62804e+18,orakampungan,radin arundati,intinya kita sendiri yang goblok karena merasa inverior dengan bule dengan alasan keramahtamahan budaya dll ,in,https://twitter.com/orakampungan/status/1639669590124003328,intinya kita sendiri yang goblok karena merasa inverior dengan bule dengan alasan keramahtamahan budaya dan lain lain ,intinya goblok inverior bule alasan keramahtamahan budaya,inti goblok inverior bule alas keramahtamahan budaya,"['inti', 'goblok', 'inverior', 'bule', 'alas', 'keramahtamahan', 'budaya']",0
443,370,1.63966e+18,3/25/2023,23:15:22,1512288932.0,javadims,Dimas K Setyawan,bule amrik level kongres aja ada yg goblok ,in,https://twitter.com/javadims/status/1639662265296207879,bule amerika level kongres saja ada yang goblok ,bule amerika level kongres goblok,bule amerika level kongres goblok,"['bule', 'amerika', 'level', 'kongres', 'goblok']",0
444,371,1.63955e+18,3/25/2023,16:01:56,182366683.0,muditalionggg,Mudita,algoritma tiktok nyesuain yang make klo doyan nonton hal goblok ya keluarnya goblok juga kebetulan fyp gue isinya org bule doyan bikin video estetik dan tutorial ngedit photoshop dll ,in,https://twitter.com/muditalionggg/status/1639553189153492992,algoritma tiktok nyesuain yang make kalau suka menonton hal goblok ya keluarnya goblok juga kebetulan fyp gue isinya orang bule suka bikin video estetik dan tutorial mengedit photoshop dan lain lain ,algoritma tiktok nyesuain make suka menonton goblok ya keluarnya goblok fyp gue isinya orang bule suka bikin video estetik tutorial mengedit photoshop,algoritma tiktok nyesuain make suka tonton goblok ya keluar goblok fyp gue isi orang bule suka bikin video estetik tutorial edit photoshop,"['algoritma', 'tiktok', 'nyesuain', 'make', 'suka', 'tonton', 'goblok', 'ya', 'keluar', 'goblok', 'fyp', 'gue', 'isi', 'orang', 'bule', 'suka', 'bikin', 'video', 'estetik', 'tutorial', 'edit', 'photoshop']",0
445,372,1.6395e+18,3/25/2023,12:11:16,83757319.0,mrblurryface,.,bule kan emang goblok bg rata2 makanya gitu w pernah beli bensin rb wa kasi duit rb biar kembaliannya rb kang spbu nya ngamuk,in,https://twitter.com/mrblurryface/status/1639495142255239168,bule kan memang goblok bagi rata rata makanya begitu gue pernah beli bensin ribu wa kasih duit ribu biar kembaliannya ribu kang spbu nya mengamuk,bule goblok gue beli bensin ribu wa kasih duit ribu kembaliannya ribu kang spbu mengamuk,bule goblok gue beli bensin ribu wa kasih duit ribu kembali ribu kang spbu amuk,"['bule', 'goblok', 'gue', 'beli', 'bensin', 'ribu', 'w', 'a', 'kasih', 'duit', 'ribu', 'kembali', 'ribu', 'kang', 'spbu', 'amuk']",0
446,373,1.63905e+18,3/24/2023,6:25:51,1.21808e+18,every1woo__,Nana,bule goblok sak karepe dewe ,in,https://twitter.com/every1woo__/status/1639045827187580928,bule goblok sak karepe dewe ,bule goblok sak karepe dewe,bule goblok sak karepe dewe,"['bule', 'goblok', 'sak', 'karepe', 'dewe']",0
447,374,1.63895e+18,3/23/2023,23:57:17,1.60397e+18,ntupndase,Tawon Ndas,kaum dongok yang nolak israel kadrun gub a tolak israel gub b tolak israel kaum dongok ngaplo kaum dongok yang lawan pancalang kadrun bule ngajak duel kaum dongok pahpoh bacot muluk goblok ,in,https://twitter.com/NtupNdase/status/1638948040412364803,kaum dungu yang menolak israel kadrun gubernur a tolak israel gubernur b tolak israel kaum dungu ngaplo kaum dungu yang lawan pancalang kadrun bule mengajak duel kaum dungu pahpoh bacot muluk goblok ,kaum dungu menolak israel kadrun gubernur a tolak israel gubernur b tolak israel kaum dungu ngaplo kaum dungu lawan pancalang kadrun bule mengajak duel kaum dungu pahpoh bacot muluk goblok,kaum dungu tolak israel kadrun gubernur a tolak israel gubernur b tolak israel kaum dungu ngaplo kaum dungu lawan pancalang kadrun bule ajak duel kaum dungu pahpoh bacot muluk goblok,"['kaum', 'dungu', 'tolak', 'israel', 'kadrun', 'gubernur', 'a', 'tolak', 'israel', 'gubernur', 'b', 'tolak', 'israel', 'kaum', 'dungu', 'ngaplo', 'kaum', 'dungu', 'lawan', 'pancalang', 'kadrun', 'bule', 'ajak', 'duel', 'kaum', 'dungu', 'pahpoh', 'bacot', 'muluk', 'goblok']",0
448,375,1.63893e+18,3/23/2023,22:41:16,401897906.0,adeliaflorencie,ahdelielo,bule di bali goblok goblok,in,https://twitter.com/AdeliaFlorencie/status/1638928909231362049,bule di bali goblok goblok,bule bali goblok goblok,bule bali goblok goblok,"['bule', 'bali', 'goblok', 'goblok']",0
449,376,1.63892e+18,3/23/2023,22:22:58,1.42762e+18,apeastronautz,Ape Astronaut,makanya gw bilang tuh bule goblok bet ,in,https://twitter.com/ApeAstronautz/status/1638924304200130560,makanya gue bilang itu bule goblok banget ,gue bilang bule goblok,gue bilang bule goblok,"['gue', 'bilang', 'bule', 'goblok']",0
450,377,1.63887e+18,3/23/2023,19:01:17,1.6063e+18,tmsihol,Moelia sihol 🇸🇬🇸🇬🇸🇬🇸🇬,dulu saya pernah mau melintas saat ogoh2 dibentak2 sm pecalang ehhh sm bule goblok ga berani tegas segera bereskan spy tradisi bali tetap terjaga bli,in,https://twitter.com/TMSIHOL/status/1638873547572658179,dulu saya pernah mau melintas saat ogoh2 dibentak2 sama pecalang eh sama bule goblok tidak berani tegas segera bereskan supaya tradisi bali tetap terjaga beli,melintas ogoh2 dibentak2 pecalang eh bule goblok berani bereskan tradisi bali terjaga beli,lintas ogoh2 dibentak2 calang eh bule goblok berani beres tradisi bali jaga beli,"['lintas', 'ogoh2', 'dibentak2', 'calang', 'eh', 'bule', 'goblok', 'berani', 'beres', 'tradisi', 'bali', 'jaga', 'beli']",0
451,378,1.63877e+18,3/23/2023,12:15:24,9.59758e+17,friedtempeh,tempe goreng,kalo masih mikirnya pecalang ga main fisik karena orang bali nyembah bule liat aja kelakuan oknum gerombolan jamet ini dikasih tarawih malah ngelunjak naik motor buat healing ke pantai dengan argumen goblok maksa buka portal yang dijaga pecalang,in,https://twitter.com/friedtempeh/status/1638771403955789824,kalau masih memikirnya pecalang tidak main fisik karena orang bali menyembah bule lihat saja kelakuan oknum gerombolan jamet ini dikasih tarawih malah ngelunjak naik motor buat healing ke pantai dengan argumen goblok memaksa buka portal yang dijaga pecalang,memikirnya pecalang main fisik orang bali menyembah bule lihat kelakuan oknum gerombolan jamet dikasih tarawih ngelunjak motor healing pantai argumen goblok memaksa buka portal dijaga pecalang,pikir calang main fisik orang bali sembah bule lihat laku oknum gerombol jamet kasih tarawih ngelunjak motor healing pantai argumen goblok paksa buka portal jaga calang,"['pikir', 'calang', 'main', 'fisik', 'orang', 'bali', 'sembah', 'bule', 'lihat', 'laku', 'oknum', 'gerombol', 'jamet', 'kasih', 'tarawih', 'ngelunjak', 'motor', 'healing', 'pantai', 'argumen', 'goblok', 'paksa', 'buka', 'portal', 'jaga', 'calang']",0
452,379,1.63875e+18,3/23/2023,11:06:08,1234402639.0,araymu,Rakjat Tidoer,kapan kapan ditjen imigrasi oprasi total seluruh wilayah bali deh sana kalo ada bule bule goblok imigran gelap lgsg lempar aja mereka ke negara konflik,in,https://twitter.com/araymu/status/1638753974185758720,kapan kapan direktorat jenderal imigrasi operasi total seluruh wilayah bali deh sana kalau ada bule bule goblok imigran gelap langsung lempar saja mereka ke negara konflik,direktorat jenderal imigrasi operasi total wilayah bali deh bule bule goblok imigran gelap langsung lempar negara konflik,direktorat jenderal imigrasi operasi total wilayah bali deh bule bule goblok imigran gelap langsung lempar negara konflik,"['direktorat', 'jenderal', 'imigrasi', 'operasi', 'total', 'w', 'ilayah', 'bali', 'deh', 'bule', 'bule', 'goblok', 'imigran', 'gelap', 'langsung', 'lempar', 'negara', 'konflik']",0
453,380,1.63868e+18,3/23/2023,6:16:23,1.46844e+18,eljoker17184021,El Joker,bule goblok deportasi saja gak usah ribet,in,https://twitter.com/ElJoker17184021/status/1638681054059040768,bule goblok deportasi saja tidak usah ribet,bule goblok deportasi ribet,bule goblok deportasi ribet,"['bule', 'goblok', 'deportasi', 'ribet']",0
454,381,1.64266e+18,4/3/2023,5:41:41,1.45188e+18,dwinasoepaat,mama manda 1V74,bule kere cari perkara biar gratis buat pulang,in,https://twitter.com/DwinaSoepaat/status/1642658589763571712,bule kere cari perkara biar gratis buat pulang,bule kere cari perkara gratis pulang,bule kere cari perkara gratis pulang,"['bule', 'kere', 'cari', 'perkara', 'gratis', 'pulang']",0
455,384,1.64241e+18,4/2/2023,12:59:42,1.51371e+18,dianaca22674647,Dbestie,itu bule kere lagi suka bikin rusuh di sini,in,https://twitter.com/dianaca22674647/status/1642406430644006912,itu bule kere lagi suka bikin rusuh di sini,bule kere suka bikin rusuh,bule kere suka bikin rusuh,"['bule', 'kere', 'suka', 'bikin', 'rusuh']",0
456,396,1.64145e+18,3/30/2023,21:23:32,119287998.0,thenameiswilli,AlbertoWilliam,duh jadi tau alasan kenapa banyak bule kere kesana ternyata dia amp amp lt lslfldmg yf,in,https://twitter.com/TheNameIsWilli/status/1641446060857122819,aduh jadi tau alasan kenapa banyak bule kere kesana ternyata dia amp amp lt lslfldmg yf,aduh alasan bule kere kesana amp amp lt lslfldmg yf,aduh alas bule kere kesana amp amp lt lslfldmg yf,"['aduh', 'alas', 'bule', 'kere', 'kesana', 'amp', 'amp', 'lt', 'lslfldmg', 'yf']",0
457,399,1.64128e+18,3/30/2023,10:28:41,426508769.0,bangnapis,Lil shark 👁️⃤ 𓂀,bule kere makin meresahkan,in,https://twitter.com/bangnapis/status/1641281265952505857,bule kere makin meresahkan,bule kere meresahkan,bule kere resah,"['bule', 'kere', 'resah']",0
458,400,1.64127e+18,3/30/2023,9:36:24,131872127.0,donjuanradio,fariz falcon,bule kere melancong cm bisa di negara dunia ketiga ,in,https://twitter.com/donjuanradio/status/1641268107007373312,bule kere melancong cuma bisa di negara dunia ketiga ,bule kere melancong negara dunia ketiga,bule kere lancong negara dunia tiga,"['bule', 'kere', 'lancong', 'negara', 'dunia', 'tiga']",0
459,401,1.64125e+18,3/30/2023,8:08:13,1.54851e+18,kenzu_001,Kenzu69,makanya jgn bangga yg datang cuma bule kere,in,https://twitter.com/Kenzu_001/status/1641245912252162050,makanya jangan bangga yang datang cuma bule kere,bangga bule kere,bangga bule kere,"['bangga', 'bule', 'kere']",0
460,404,1.64086e+18,3/29/2023,6:35:04,1.44945e+18,paidjo_slebor,Paidjo_Nggambleh,bisanya cuma kakean cangkem pencitraan terus dan glelang gleleng tok di medsos juga kerjanya kakean cocot sehingga bali menjadi jajahan bule kere samoe ada bule yg bikin kampung tertutup dan exclusive di balipun dia diam sj,in,https://twitter.com/paidjo_slebor/status/1640860086493913089,bisanya cuma kebanyakan cangkem pencitraan terus dan glelang gleleng tok di media sosial juga kerjanya kebanyakan cocot sehingga bali menjadi jajahan bule kere samoe ada bule yang bikin kampung tertutup dan exclusive di balipun dia diam saja,bisanya kebanyakan cangkem pencitraan glelang gleleng tok media sosial kerjanya kebanyakan cocot bali jajahan bule kere samoe bule bikin kampung tertutup exclusive balipun diam,bisa banyak cangkem citra glelang gleleng tok media sosial kerja banyak cocot bali jajah bule kere samoe bule bikin kampung tutup exclusive bali diam,"['bisa', 'banyak', 'cangkem', 'citra', 'glelang', 'gleleng', 'tok', 'media', 'sosial', 'kerja', 'banyak', 'cocot', 'bali', 'jajah', 'bule', 'kere', 'samoe', 'bule', 'bikin', 'kampung', 'tutup', 'exclusive', 'bali', 'diam']",0
461,406,1.64084e+18,3/29/2023,5:24:53,1.34996e+18,aestheticmey,探美运,kuyangnya bule bali yg kere kah ,in,https://twitter.com/aestheticmey/status/1640842423642525697,kuyangnya bule bali yang kere kah ,kuyangnya bule bali kere kah,kuyang bule bali kere kah,"['kuyang', 'bule', 'bali', 'kere', 'kah']",0
462,412,1.64058e+18,3/28/2023,12:11:45,2626209896.0,novi_soebroto,Dwi Novita,dasar bule kere,in,https://twitter.com/Novi_Soebroto/status/1640582424353714176,dasar bule kere,dasar bule kere,dasar bule kere,"['dasar', 'bule', 'kere']",0
